ts_iso,text
2026-02-23T16:15:53.034,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.13,0.17,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.07,0.83,-26.51],""mag"":[0.37,0.20,0.10]}}"
2026-02-23T16:15:53.086,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.14,0.16,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.07,0.83,-26.73],""mag"":[0.37,0.20,0.10]}}"
2026-02-23T16:15:53.138,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.14,0.17,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.08,0.84,-26.91],""mag"":[0.34,0.18,0.10]}}"
2026-02-23T16:15:53.191,"{""sensor"":{""time"":3,""status"":true,""accel"":[0.13,0.17,-8.11],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.08,0.84,-27.05],""mag"":[0.34,0.18,0.10]}}"
2026-02-23T16:15:53.244,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.13,0.17,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.09,0.83,-27.22],""mag"":[0.35,0.19,0.09]}}"
2026-02-23T16:15:53.296,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.14,0.16,-8.10],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.10,0.83,-27.36],""mag"":[0.35,0.19,0.09]}}"
2026-02-23T16:15:53.348,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.12,0.17,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.10,0.83,-27.49],""mag"":[0.35,0.19,0.02]}}"
2026-02-23T16:15:53.412,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.12,0.16,-8.10],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.09,0.81,-27.63],""mag"":[0.35,0.19,0.02]}}"
2026-02-23T16:15:53.458,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.14,0.17,-8.10],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.06,0.79,-27.73],""mag"":[0.34,0.16,0.10]}}"
2026-02-23T16:15:53.508,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.11,0.13,-8.11],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.02,0.77,-27.65],""mag"":[0.34,0.16,0.10]}}"
2026-02-23T16:15:53.553,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.14,0.17,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.99,0.75,-27.51],""mag"":[0.35,0.17,0.11]}}"
2026-02-23T16:15:53.603,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.14,0.16,-8.11],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.96,0.75,-27.33],""mag"":[0.37,0.16,0.09]}}"
2026-02-23T16:15:53.657,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.13,0.14,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.93,0.73,-27.08],""mag"":[0.37,0.16,0.09]}}"
2026-02-23T16:15:53.709,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.11,0.21,-8.09],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.90,0.72,-26.65],""mag"":[0.37,0.16,0.09]}}"
2026-02-23T16:15:53.761,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.15,0.14,-8.10],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.89,0.71,-26.34],""mag"":[0.36,0.17,0.05]}}"
2026-02-23T16:15:53.814,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.11,0.20,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.91,0.72,-26.10],""mag"":[0.37,0.19,0.06]}}"
